,education_id,user_id,is_bad_user_v1,is_bad_user_v2,is_platform_user,uri,campus,startdate,enddate,degree,degree_level,field,sequenceno,degree_raw,field_raw,campus_cleaned,university_priname_usa,university_priname_world,university_priname,university_name,universityurl,universityuri,location_country,university_location,campus_country_v1,university_country,world_rank,us_rank,rsid,school_name,parent_rsid,parent_school_name,school_prestige,description
5283,-431727621787363262,673894161,False,False,False,linkedin.com/in/alice-chang-3a176515,University of Illinois at Urbana-Champaign - College of Business,,,Bachelor,3,empty,2,Bachelor of Science (BS),Accoutancy,university of illinois at urbana champaign college of business,,,Gies College of Business University of Illinois Urbana Champaign,Gies College of Business University of Illinois Urbana Champaign,,linkedin.com/school/university-of-illinois-urbana-champaign/,,,,,,,-3759059.0,gies college of business university of illinois urbana champaign,-586481.0,university of illinois at urbana champaign,,
5284,2357827928271749359,23652864,False,False,False,linkedin.com/in/gennajones,Pepperdine University,,,Bachelor,3,Accounting,1,Bachelor's degree,Accounting,pepperdine university,Pepperdine University,,Pepperdine University,Pepperdine University,https://www.linkedin.com/school/pepperdine-university/,linkedin.com/school/pepperdine-university,United States,"Malibu, CA",United States,United States,,168.0,-984107.0,pepperdine university,-984107.0,pepperdine university,-0.407412,
5285,7743300899203921959,762632575,False,False,False,linkedin.com/in/charlypetitteville,KEDGE Business School,,,Master,4,Business,5,Msc Innovation Management and International Purchasing (MAI),,kedge business school,,,KEDGE Business School,KEDGE Business School,https://www.linkedin.com/school/private-fachhochschule-g-ttingen/,linkedin.com/school/private-fachhochschule-g-ttingen,France,"Talence, Nouvelle-Aquitaine",France,France,,,-1286889.0,kedge business school,-1286889.0,kedge business school,-0.405948,
5286,-3857556322724638932,2008594266,False,False,False,linkedin.com/in/maggie-chan-a7b93746,Università Bocconi,2008-01-01,2008-01-01,empty,0,Business,2,Exchange program,"Business Administration and Management, General",università bocconi,,,,università bocconi,,,,,Italy,,,,-1027264.0,università bocconi,-1027264.0,,-0.290818,
5287,1530878553222719343,136636914,False,False,False,linkedin.com/in/da-eun-rho,International College of Management Sydney (ICMS),2019-01-01,2021-01-31,Bachelor,3,Business,1,Bachelor of Business Administration - BBA,"Business, Management, Marketing, and Related Support Services",international college of management sydney icms,,,,international college of management sydney icms,https://www.linkedin.com/school/international-college-of-management-sydney-icms-/,linkedin.com/school/international-college-of-management-sydney-icms-,,,Australia,,,,-8112553.0,international college of management sydney icms,-8112553.0,,-0.468834,
5288,8504689617229388522,152861336,False,False,False,linkedin.com/in/kaileen-k-72184272,Pepperdine University,,,Bachelor,3,empty,1,Bachelor's degree,International and Intercultural Communication,pepperdine university,Pepperdine University,,Pepperdine University,Pepperdine University,,,United States,"Malibu, CA",United States,United States,,168.0,-984107.0,pepperdine university,-984107.0,pepperdine university,-0.407412,
5289,6130181429242610631,411709167,False,False,False,linkedin.com/in/ericksongrace,Ithaca College,,,Bachelor,3,Marketing,1,Bachelor of Science (BS),Integrated Marketing Communications,ithaca college,Ithaca College,,Ithaca College,Ithaca College,,,United States,"Ithaca, NY",United States,United States,,223.0,-297040.0,ithaca college,-297040.0,ithaca college,-0.501254,
5290,8973528316519852366,1006400693,False,False,False,linkedin.com/in/ona-i-54900b248,Zhejiang University,2005-01-01,2009-01-31,Bachelor,3,Engineering,1,Bachelor's degree,"Computer systems, data research, processors",zhejiang university,,Zhejiang University,Zhejiang University,Zhejiang University,,,China,"杭州Hangzhou, 浙江Zhejiang",China,China,95.0,,-345779.0,zhejiang university,-345779.0,zhejiang university,0.982128,
5291,6211441608621464238,34900860,False,False,False,linkedin.com/in/ruthcooney,"St.Joseph of Cluny, Secondary School , Killiney",2003-01-01,2009-01-31,empty,0,Biology,1,Leaving Cert,"English, Irish, French, Maths, Classical Studies, Home Economics, Physics, Biology",st joseph of cluny secondary school killiney,,,,st joseph of cluny secondary school killiney,,,,,,,,,,,,,,
5292,3689493782710108756,100410373,False,False,False,linkedin.com/in/kristamarielynch,University of Central Florida,2006-01-01,2011-01-31,empty,0,empty,1,,,university of central florida,University of Central Florida,University of Central Florida,University of Central Florida,University of Central Florida,,,United States,"Orlando, FL",United States,United States,631.0,324.0,-1150256.0,university of central florida,-1150256.0,university of central florida,0.883046,
5293,4514085629648349203,414413048,False,False,False,linkedin.com/in/vaibhav-ippili,"University of California, Berkeley",2020-01-01,2024-01-31,empty,0,Engineering,4,,Data Science & Computer Science,university of california berkeley,"University of California, Berkeley","University of California, Berkeley",University of California Berkeley,University of California Berkeley,,,United States,"Berkeley, CA",United States,,7.0,34.0,-922326.0,university of california berkeley,-922326.0,university of california berkeley,0.969104,Relevant Coursework: BA-125 Introduction to Business
5294,5370519159098971596,391376896,False,False,False,linkedin.com/in/alexhood,,1994-01-01,1998-01-31,empty,0,empty,2,,,,,,,,,,,,,,,,,,,,,
5295,2084820069532840275,606586453,False,False,False,linkedin.com/in/jonathan-cervantes,University of San Francisco,2016-08-01,2018-05-31,empty,0,empty,1,,,university of san francisco,University of San Francisco,,University of San Francisco,University of San Francisco,,,United States,"San Francisco, CA",United States,United States,,157.0,-191419.0,university of san francisco,-191419.0,university of san francisco,-0.426856,
5296,-8959923375064183110,2066206118,False,True,False,linkedin.com/in/emma-liu-706021199,������������,2004-01-01,2008-01-31,Bachelor,3,Engineering,1,Bachelor's degree,Computer software engineering,,,,,������������,,,,,,,,,,,,,,
5297,-1098965296042047347,384033434,False,False,False,linkedin.com/in/marie-i-17368026,Choate Rosemary Hall,2005-01-01,2008-01-01,High School,1,empty,2,High School,,choate rosemary hall,,,,choate rosemary hall,,linkedin.com/school/hec-paris/,,,United States,,,,-329143.0,choate rosemary hall,-329143.0,,0.35305,
5298,7840385628400184870,598645046,False,False,False,linkedin.com/in/sophie-davies-,Loyola University Maryland,2001-01-01,2005-01-31,Bachelor,3,Engineering,1,Bachelor's degree,"Electrical, Electronics and Communications Engineering",loyola university maryland,Loyola University Maryland,,Loyola University Maryland,Loyola University Maryland,https://www.linkedin.com/school/loyola-university-maryland/,linkedin.com/school/loyola-university-maryland,United States,"Baltimore, md",United States,United States,,222.0,-46645.0,loyola university maryland,-46645.0,loyola university maryland,-0.437784,
5299,5198475321792108421,46507751,False,False,False,linkedin.com/in/rachel-tsao-18b14a184,University of Sydney,2014-01-01,2016-01-31,Bachelor,3,empty,2,Bachelor of Arts - BA,Japanese Studies,university of sydney,,University of Sydney,The University of Sydney,The University of Sydney,https://www.linkedin.com/school/university-of-sydney/,linkedin.com/school/university-of-sydney,Australia,"The University of Sydney, New South Wales",Australia,Australia,52.0,,-21053668.0,university of sydney,-21053668.0,,0.977576,Hugh Clarke's Award for Excellence in Japanese (2015)
5300,903016807467004548,456564701,False,False,False,linkedin.com/in/sharandeep,Santa Clara University Leavey School of Business,,,MBA,5,Business,2,Master of Business Administration - MBA,,santa clara university leavey school of business,,,,santa clara university leavey school of business,https://www.linkedin.com/school/santa-clara-university-leavey-school-of-business/,linkedin.com/school/santa-clara-university-leavey-school-of-business,,,United States,,,,-1028242.0,santa clara university leavey school of business,-1131584.0,santa clara university,,
5301,8496441432806311585,663568946,False,False,False,linkedin.com/in/camillechan,University of Notre Dame,,,MBA,5,Business,2,Master of Business Administration (M.B.A.),Marketing,university of notre dame,University of Notre Dame,University of Notre Dame,University of Notre Dame ,University of Notre Dame ,https://www.linkedin.com/school/university-of-notre-dame/,linkedin.com/school/university-of-notre-dame,,,United States,,172.0,28.0,-379885.0,university of notre dame,-379885.0,university of notre dame,0.956058,"Activities and Societies: Notre Dame MBA Marketing Club, Notre Dame Women's MBA Club"
5302,2107714558191514681,560962174,False,False,False,linkedin.com/in/monsurat,Tufts University,,,empty,0,empty,2,,,tufts university,Tufts University,Tufts University,Tufts University,Tufts University,,,United States,"Medford, Massachusetts",United States,United States,157.0,31.0,-1177736.0,tufts university,-1177736.0,tufts university,0.959992,
5303,9103151880568302488,402351588,False,False,False,linkedin.com/in/sushinoya,National University of Singapore,2016-08-01,2021-01-01,empty,0,empty,5,,,national university of singapore,,National University of Singapore,National University of Singapore,National University of Singapore,https://sg.linkedin.com/school/national-university-of-singapore/,linkedin.com/school/national-university-of-singapore,Singapore,Singapore,Singapore,Singapore,25.0,,-852725.0,national university of singapore,-852725.0,national university of singapore,0.970184,"National Talent Search Scholar
A*Star Youth Scholar
Aryabhatta Mathematics Competition - National 6th
National Cyber Olympiad - National 54th
FTRE - National 12th (State 2nd)
Blue Blazer + Academic Excellence Award (every year)"
5304,-1304807992383487287,490376578,False,False,False,linkedin.com/in/daveey,"University of California, Los Angeles",1998-09-01,2002-04-30,empty,0,empty,1,,,university of california los angeles,"University of California, Los Angeles","University of California, Los Angeles",UCLA Anderson School of Management,UCLA Anderson School of Management,,,United States,"Los Angeles, CA",United States,,15.0,26.0,-1083701.0,university of california los angeles,-1083701.0,university of california los angeles,0.970972,
5305,5528607523593978088,848655296,False,False,False,linkedin.com/in/zhou-lin-81683382,University of Southern California,2017-01-01,2018-01-31,empty,0,empty,2,,,university of southern california,University of Southern California,University of Southern California,USC Gould School of Law,USC Gould School of Law,,,United States,"Los Angeles, CA",United States,,53.0,19.0,-1192284.0,university of southern california,-1192284.0,university of southern california,0.96803,
5306,3279071474404686411,307129978,False,False,False,linkedin.com/in/anton-lundin-04128b124,Princeton University,2013-01-01,2017-01-01,empty,0,empty,1,,,princeton university,Princeton University,Princeton University,Princeton University,Princeton University,https://www.linkedin.com/school/princeton-university/,linkedin.com/school/princeton-university,United States,"Princeton, NJ",United States,United States,9.0,8.0,-220229.0,princeton university,-220229.0,princeton university,0.976998,
5307,-9187841026778563724,424471224,False,False,False,linkedin.com/in/sara-fay-barton-weddle,San Francisco State University,2010-01-01,2012-01-01,empty,0,empty,2,,,san francisco state university,San Francisco State University,,San Francisco State University,San Francisco State University,https://www.linkedin.com/school/san-francisco-state-university/,linkedin.com/school/san-francisco-state-university,United States,"San Francisco, ca",United States,United States,,478.0,-533462.0,san francisco state university,-533462.0,san francisco state university,-0.605584,Activities and Societies: SFSU Players Club
5308,2789448415251765184,124052055,False,False,False,linkedin.com/in/jaclynsaik,Los Altos High School,2013-01-01,2017-01-01,empty,0,empty,1,,,los altos high school,,,,los altos high school,,,,,United States,,,,-4738209.0,los altos high school,-4738209.0,,-0.36926,
5309,3157519166333195652,109550711,False,False,False,linkedin.com/in/annalisediehl,,,,empty,0,empty,1,,,,,,,,,,,,,,,,,,,,,"Activities and Societies: Alpha Phi, Aggie Recruitment Team, Order of Omega, Phi Kappa Phi"
5310,-8091128855894716012,389456699,False,False,False,linkedin.com/in/sebastian-goicoechea-260a8668,Cruz Roja sede San Fernando,2007-01-01,2008-01-01,empty,0,empty,3,Guardavidas,,cruz roja sede san fernando,,,,cruz roja sede san fernando,,,,,,,,,,,,,,
5311,-3228624982888869389,732967687,False,False,False,linkedin.com/in/johnrushforth,"Priory School, Barnsley, UK",1988-01-01,1993-01-01,empty,0,Education,1,Mathematics,"Science, English, Sociology, French, Art, Craft and Design and Religious Education",priory school barnsley uk,,,,priory school barnsley uk,,,,,,,,,,,,,,
